,id,uuid,creationDate,lastChangeDate,birthYear,lastNegotiation,gender,educationId,driverLicenseTypes,hasVehicle,compensation,compensationCurrencyCode,roadTimeType,businessTripReadiness,workSchedules,employments,workExperience,workExperienceMonthCount,relocation,metroStationName,resumeSpecializations,relocationAreas,languageLevels
718,4426,3f04ff04-dbf9-44e1-9c2a-17991480b8e3,2012-03-12,2020-10-31,1993.0,2020-10-27,0,1,['B'],0.0,85000.0,RUR,0,2,[0],[0],3,88,0,Prospekt Bol'shevikov,"[203, 295, 327]",{},"['12.34', '10.57', '6.59']"
719,3338,3f19265a-3b0e-4f92-8a8a-51b8e0057443,2015-06-01,2021-04-07,1991.0,2021-04-14,1,1,[],,70000.0,RUR,0,1,"[0, 1, 2]",[0],3,89,1,,[149],{},"['12.34', '6.57']"
720,4633,3f23fd08-ee4b-471c-a582-b52a0198e367,2015-09-22,2018-07-20,1989.0,2015-09-29,1,1,[],,50000.0,RUR,1,1,[0],[0],3,79,1,Akademicheskaja,[327],"[1, 2, 1001]","['12.34', '9.57']"
721,3202,3f3076fb-8555-41b9-af63-91495e71ee0f,2013-01-27,2017-03-09,1983.0,2017-03-17,0,6,{},,80000.0,RUR,0,2,"[0, 1, 3]",[0],3,179,0,Kupchino,"[15, 144, 231]",{},"['12.34', '6.57']"
722,3743,3f35d46d-019d-4e40-81f1-3577c181fea7,2009-04-20,2019-03-12,1978.0,2019-04-16,0,1,[],,30000.0,RUR,0,0,[0],[0],3,204,0,,"[17, 136, 158]",[113],"['12.34', '6.57', '6.58']"
723,3217,3f42c46e-80ef-4801-8c95-d84eb3a1f5fe,2009-01-16,2017-05-18,1978.0,2017-08-28,0,8,{},,50000.0,RUR,0,1,"[0, 1, 2, 4]",[0],1,32,0,,"[17, 482, 506]",{},{}
724,4579,3f5dd7a1-e194-439d-8fa3-be42cc471324,2013-02-03,2021-08-21,1990.0,2021-09-02,0,3,['B'],,,RUR,0,1,"[0, 2]",[0],3,74,1,,"[97, 280, 326]",{},"['12.17', '11.34', '6.51', '11.57', '6.59']"
725,3040,3f7bb68e-74ff-4c46-9bba-c13b413423bf,2012-04-06,2021-03-23,1987.0,2021-03-30,0,1,"['B', 'C']",1.0,65000.0,RUR,0,2,[0],[0],3,104,1,,"[83, 233, 325]","[1, 2]","['12.34', '6.57', '6.58']"
726,3697,3f8baf8a-4001-4f78-b085-bb270fbb5704,2013-08-06,2020-11-05,1986.0,2020-10-27,1,1,['B'],0.0,50000.0,RUR,0,1,[0],[0],3,180,0,Zvezdnaja,[324],{},"['12.34', '6.57']"
727,5831,3f90d495-be21-4d2c-be23-0a02281650ee,2010-05-05,2019-06-21,1978.0,2019-05-30,1,1,['B'],0.0,180000.0,RUR,1,1,"[0, 3]",[0],3,199,1,Filevskij park,"[22, 312, 532]","[2, 145, 1061, 1146, 1174, 1216, 1217, 1414, 1438, 1943, 1948, 2019]","['12.34', '6.57']"
728,3929,3f986e5c-6413-46fe-a7ef-92b190f4d213,2012-09-13,2017-03-06,1989.0,2017-02-14,1,1,{},,35000.0,RUR,0,2,[0],[0],2,75,0,,"[29, 120, 478]",{},"['12.34', '6.57', '6.58']"
729,4320,3fe119cf-4130-4d76-904c-b060f57dbd62,2007-07-02,2018-09-20,1983.0,2016-04-01,1,1,[],,70000.0,RUR,0,2,"[0, 2, 3]","[0, 2]",3,134,1,Ploschad' Muzhestva,"[8, 230, 328]",[1001],"['12.34', '10.57', '6.58', '6.59']"
730,3618,3ffe4e18-63cf-449c-8687-f1fdd5806779,2010-06-10,2021-05-31,1986.0,2021-07-26,0,1,[],1.0,,RUR,0,2,[0],[0],3,150,0,,"[83, 233, 325]",{},"['12.34', '9.57']"
731,3750,3fff7b2d-3889-4f0e-b134-3b323ef86f52,2014-09-21,2021-02-19,1987.0,2021-02-19,1,1,[],,60000.0,RUR,1,2,[0],[0],3,115,0,Primorskaja,"[43, 261]",{},"['12.34', '6.57']"
732,5181,400bf139-34f7-422a-a3ab-b90ab91e40b1,2013-06-17,2018-01-05,1988.0,2018-01-05,1,1,['B'],0.0,,,0,2,"[0, 1, 2]","[0, 1]",3,107,0,Komendantskij prospekt,[217],{},"['12.34', '6.57']"
733,5278,400cbc3e-2975-4db2-b241-953e69e3f502,2012-09-05,2021-04-23,1987.0,2021-05-05,1,1,[],,,RUR,1,1,"[3, 1, 2]","[1, 2]",3,105,0,Chernyshevskaja,"[131, 398, 587]",{},"['12.34', '10.57']"
734,3764,400d4213-fab8-4469-9f45-4414a7b83a05,2009-07-14,2019-04-11,1985.0,2019-04-12,1,8,[],,18000.0,RUR,1,0,"[0, 1, 2]","[0, 1, 2, 4]",3,105,0,Akademicheskaja,"[281, 389, 730]",{},"['12.34', '6.57']"
735,4664,40107af8-70e0-49e8-a493-3c8b14eb0680,2012-01-26,2019-07-26,1986.0,2019-10-30,1,1,['B'],1.0,35000.0,RUR,1,2,"[2, 0, 1]","[1, 0]",3,99,0,,[379],{},"['12.34', '8.57']"
736,3127,4011344b-7330-46bf-9ffd-959466ad6fea,2015-05-20,2021-08-14,1989.0,2015-11-24,1,1,['B'],1.0,,,1,0,[0],[0],3,104,0,Prospekt Veteranov,"[22, 312, 532]",{},"['12.34', '6.57']"
737,4268,4014a04b-c0bc-492b-82a4-1050f7d86bbf,2010-02-24,2020-08-05,1988.0,2020-10-16,0,1,[],,45000.0,RUR,0,1,[0],[0],3,114,0,,"[43, 463, 469]",{},"['6.16', '12.34', '10.57', '6.59']"
738,3525,401cc37e-d86d-4a45-a123-fcb7c7733841,2009-01-23,2021-03-19,1982.0,2020-03-11,0,1,['B'],1.0,300000.0,RUR,0,1,[0],[0],3,141,1,,"[22, 317]","[1, 2]","['12.34', '6.57']"
739,5985,401e6a76-7523-404f-a62c-f9f8d787b23c,2015-03-09,2017-03-20,1991.0,2018-11-15,1,1,{},,45000.0,RUR,0,1,[0],[0],2,40,0,Prospekt Prosveschenija,"[44, 342, 344]",{},"['6.16', '12.34', '10.57']"
740,3589,4021f80b-232d-41d1-967e-1305756a38fe,2010-06-26,2018-01-18,1989.0,2021-05-07,1,1,['B'],,80000.0,RUR,0,1,[0],[0],3,101,1,Moskovskaja,[325],{},"['12.34', '6.57']"
741,5117,402a515e-1438-4012-856b-e9f3b831b6f8,2015-07-30,2017-06-28,1971.0,2015-07-30,0,1,{},,80000.0,RUR,0,2,[0],[0],3,242,0,Lesnaja,[3],{},"['12.34', '6.57']"
742,5187,40323ffe-74a3-4c0b-b3d2-2361ca1f5781,2015-01-28,2021-05-05,1996.0,2021-06-08,1,1,['B'],0.0,60000.0,RUR,1,1,"[0, 1, 2]","[0, 1]",2,73,0,Rybatskoe,"[149, 333, 623]",{},"['12.34', '10.57']"
743,4809,4051ae30-02dc-4ea5-be9b-9fe32c50f67b,2014-11-21,2019-03-26,1991.0,2019-05-07,0,8,['B'],1.0,,,0,2,[0],[0],3,96,0,Pionerskaja,[482],{},"['12.34', '6.57']"
744,5329,4061593c-0f51-4ac8-9616-b3c2c593395d,2013-09-18,2019-07-12,1967.0,2016-04-20,0,1,[],,50000.0,RUR,0,2,[0],[0],3,250,0,,"[81, 431]",{},"['12.34', '6.59']"
745,5369,406ba229-530c-461c-95a1-f97897f8cc67,2010-04-18,2018-09-22,1982.0,2018-09-24,0,1,['B'],1.0,,,0,2,[0],[0],3,213,0,Prospekt Veteranov,[273],{},"['12.34', '9.57']"
746,5660,406cc9be-fce1-46ea-beb0-8bef29f4c664,2012-09-18,2018-06-19,1989.0,2018-07-20,1,1,[],,40000.0,RUR,1,1,[0],[0],3,91,0,Akademicheskaja,"[148, 209, 230]",{},"['12.34', '6.57']"
747,3895,409dc2c4-e325-4da2-b501-3413750fc463,2011-10-07,2018-10-24,1985.0,2018-05-24,0,7,[],,,,0,0,"[1, 2]","[1, 2]",3,143,0,,"[360, 361]",{},"['12.34', '6.57']"
748,4224,40a29f64-df94-489c-8092-de2e401b0d63,2015-01-28,2017-05-06,1980.0,2017-05-06,0,8,{},,40000.0,RUR,0,2,[0],[0],1,32,0,Ladozhskaja,"[142, 360, 373]",{},"['12.34', '6.57']"
749,4525,40b05a36-bd75-4f4a-a3ae-d9910cf2ba0d,2011-08-27,2021-04-01,1972.0,2012-03-22,0,1,[],,190000.0,RUR,0,2,[0],[0],3,311,1,,"[57, 153, 263]","[1, 2, 3, 145, 1291, 2019]","['12.34', '6.57']"
750,4522,40eb5382-e47d-46b9-b6a3-adaf288399c9,2012-11-06,2017-12-20,1987.0,2017-12-20,0,1,['B'],1.0,120000.0,RUR,0,1,[0],[0],3,95,0,Moskovskaja,"[142, 360, 451]",{},"['6.18', '12.34', '10.57']"
751,5823,40ecbcae-d75a-4d73-bd4e-c7cc0e261d91,2015-04-17,2018-02-07,1968.0,2017-12-27,1,1,[],,75000.0,RUR,0,0,"[1, 2]",[1],2,46,0,,"[247, 309]",{},['12.34']
752,4025,410f7c8b-3521-446d-a8cd-c93f01ae5c0c,2008-10-13,2021-09-06,1973.0,2021-05-11,0,1,['B'],1.0,100000.0,RUR,0,2,[0],[0],3,194,0,,"[226, 317]",{},"['12.34', '6.57']"
753,5478,4126d798-0acf-4e70-b3cd-45afb2cd7269,2010-03-12,2021-08-12,1984.0,2021-08-11,1,1,"['A', 'B']",1.0,80000.0,RUR,0,1,"[2, 3]","[1, 2]",3,105,1,,"[40, 150]","[2, 53, 78, 130, 131]","['12.34', '10.57']"
754,5616,41446830-cd02-4cb1-8cc1-eeb6cae38da5,2013-02-05,2020-07-31,1972.0,2021-08-14,0,1,"['B', 'C']",1.0,200000.0,RUR,0,1,"[0, 3, 4]",[0],3,278,1,,"[17, 69, 310]","[1, 2, 88, 1381]","['12.34', '6.59']"
755,4469,418b6a53-c4b2-4aec-97de-35ac0e67937f,2014-10-28,2017-09-18,1989.0,2016-05-24,0,1,{},,,,0,1,[0],[0],3,78,1,Staraja Derevnja,[575],{},"['12.34', '6.57']"
756,5373,419221cb-bb9d-4d92-8698-a371c9b2e9ea,2013-05-17,2019-04-17,1986.0,2019-03-26,1,1,[],,,RUR,0,1,"[0, 1, 2, 3, 4]","[0, 1, 2]",2,56,1,Gor'kovskaja,"[248, 504]",{},"['12.34', '10.57']"
757,4216,41cba294-6aaf-4d8a-b76a-129fb7ad0d8d,2015-07-09,2017-11-05,1968.0,2017-10-24,0,1,{},,,,0,1,[0],[0],3,225,0,,[275],{},"['12.34', '6.58']"
758,5227,42182736-3b78-4f1f-a6c1-495442f34fc8,2013-11-27,2020-08-26,1986.0,2019-01-28,0,1,['B'],,100000.0,RUR,0,1,"[0, 1, 2, 3, 4]","[2, 1, 0]",3,118,1,Mezhdunarodnaja,"[82, 221, 295]",{},"['12.34', '9.57']"
759,4207,42346dde-32cc-4b70-af12-bbbb5f582dcb,2012-11-21,2021-08-17,1991.0,2021-09-09,0,8,['B'],,800.0,USD,0,1,"[0, 1, 4]",[0],2,62,1,,"[65, 66, 149]","[1, 2]","['12.34', '6.57']"
760,3244,4234e526-f59f-4a4b-89ac-a33fb677e7d3,2012-03-27,2020-12-21,1989.0,2020-12-01,1,1,['B'],1.0,,,1,1,[0],[0],3,125,0,,"[136, 158, 480]",{},"['6.16', '12.34', '10.57', '6.59']"
761,3068,42414bf9-3086-4382-85f5-d8ee95f006f6,2014-03-10,2017-07-27,1975.0,2017-08-11,1,1,{},,45000.0,RUR,1,0,[0],[0],3,134,0,,"[43, 337, 469]",{},['12.34']
762,5367,424a3b21-c664-4163-8b21-e088b228816f,2010-10-23,2017-06-21,1988.0,2017-06-05,0,1,{},,60000.0,RUR,2,1,"[0, 1, 2]",[0],3,90,0,Devjatkino,"[12, 402]",{},"['12.34', '6.57']"
763,5398,424d7a90-39f1-49b4-9063-a48cc3288b14,2007-12-04,2021-05-10,1984.0,2021-06-08,1,1,['B'],1.0,320000.0,RUR,0,1,[0],[0],3,187,1,,"[117, 327, 474]",[2],"['12.34', '6.57', '11.59']"
764,3047,42695282-8a3b-4b77-82b3-55e3134aed4b,2012-07-23,2021-09-08,1985.0,2021-05-20,1,1,['B'],1.0,110000.0,RUR,0,0,[0],[0],3,206,0,,"[164, 261]",{},"['12.34', '8.57']"
765,3323,4284e68c-4a8d-4509-9b3e-6203a92290d6,2015-06-10,2019-11-02,1984.0,2020-06-29,1,1,['B'],1.0,,,0,2,[0],"[1, 2]",3,135,0,Parnas,[199],{},['12.34']
766,4141,42952900-3e0e-4c5d-adbe-f9a5c2381a24,2014-09-21,2020-11-19,1989.0,2020-10-28,1,1,[],0.0,,,1,0,[0],[0],3,78,0,Mezhdunarodnaja,[319],{},"['12.34', '6.57']"
767,4921,42b26fdf-984c-413e-b6ff-b9277c558d63,2015-03-07,2017-05-26,1973.0,2018-03-24,1,1,{},,,,0,1,[0],[0],3,173,0,Lomonosovskaja,"[247, 309]",{},"['12.34', '6.57']"
768,3009,42ba8e40-ab36-4223-ba87-ea0a2ededd1f,2013-11-25,2020-09-07,1982.0,2019-12-11,1,1,[],,,,0,1,[0],[0],3,152,1,,[201],"[99, 1419]",['12.34']
769,5194,42bdd31a-04fe-44be-803e-f30759ac51e1,2015-10-21,2017-09-29,1963.0,2016-08-03,1,1,{},,50000.0,RUR,0,1,[0],[0],3,366,1,,[238],{},['12.34']
770,4481,42debbd2-0f4a-4e41-9714-4741e875c694,2014-08-05,2017-01-09,1991.0,2018-03-06,0,1,{},,60000.0,RUR,1,1,"[0, 1]",[0],1,22,1,Prospekt Veteranov,[150],"[1, 53]","['12.34', '10.57', '9.59']"
771,5228,42fe9b1c-33a6-4722-affb-a4f1c6727ded,2012-08-15,2018-03-22,1992.0,2017-08-09,0,3,['B'],1.0,50000.0,RUR,0,2,[0],[0],2,64,0,Moskovskaja,"[16, 81, 142]",{},"['12.34', '9.57']"
772,4670,43299f65-c241-4bcc-8f54-6aa11aa505e1,2013-04-08,2018-04-22,1991.0,2016-10-11,0,7,[],,,,0,0,[0],[0],2,60,0,,[536],{},"['12.34', '10.57', '6.58']"
773,4005,434db4a0-ba6d-4028-b97d-4d00a8e6f3f9,2013-09-06,2020-04-16,1992.0,2017-05-03,0,3,[],0.0,120000.0,RUR,0,2,[0],[0],2,73,0,Lomonosovskaja,"[82, 221]",{},"['12.34', '9.57']"
774,5970,4370abc8-62b7-4231-b26d-31fa27dfb3d4,2015-12-02,2020-08-26,1960.0,2020-08-26,0,1,[],,,,0,0,"[0, 1]",[0],3,240,0,,"[202, 461]",{},['12.34']
775,5185,4376d658-79ca-4e18-8ab8-bebc994aa192,2013-02-19,2020-02-17,1975.0,2020-01-21,0,1,[],0.0,200000.0,RUR,0,1,[0],[0],3,271,1,Slavjanskij bul'var,"[272, 295, 327]",[2],"['12.34', '9.57']"
776,4492,437c2f11-85e2-4db9-8eb1-b7038ff42049,2011-09-19,2021-09-01,1986.0,2013-08-26,1,1,['B'],1.0,100000.0,RUR,0,0,[0],[0],3,215,0,Elizarovskaja,"[43, 335]",{},"['12.34', '6.57']"
777,5269,43a071d2-67e2-46b2-86f8-53d92bb26d05,2014-09-12,2020-02-05,1988.0,2019-01-22,1,1,[],,40000.0,RUR,1,2,"[0, 1]",[0],3,139,0,Primorskaja,[429],{},['12.34']
778,5761,43a3bdbd-06c1-49c8-9529-f240df283f18,2007-11-12,2018-11-25,1985.0,2019-12-02,1,1,['B'],0.0,,USD,2,2,"[0, 2, 3]","[0, 1, 2]",3,130,0,,[149],{},"['12.34', '6.57']"
779,5820,43a41012-3d4f-4733-b223-30f514d14176,2008-10-28,2021-09-09,,2021-09-09,0,1,['B'],0.0,200000.0,RUR,0,1,[0],[0],3,277,1,,"[22, 226, 238]",{},"['10.31', '12.34', '10.57']"
780,5768,43a4f8ae-47cd-49b2-b597-522c58ad16b6,2014-05-05,2019-06-07,1980.0,2019-04-18,0,1,['B'],0.0,65000.0,RUR,0,1,[0],[0],3,159,0,,"[81, 263, 431]",{},"['12.34', '7.57']"
781,4506,43b85384-3fc5-4d92-a4fa-d2681ab5fdc2,2015-01-08,2018-01-15,1988.0,2017-04-13,1,1,[],,25000.0,RUR,0,0,[0],[0],3,97,0,Rybatskoe,[47],{},['12.34']
782,3326,43bc5f44-9a60-4d2b-8e31-707ac620e453,2014-09-20,2018-03-29,1976.0,2018-03-28,1,8,['B'],,,,0,0,[0],[0],3,203,0,Prospekt Veteranov,[356],{},"['12.34', '6.57']"
783,5890,43db5f1f-7e16-4538-bc85-74b1870e5e8a,2014-03-03,2019-04-12,1979.0,2021-07-13,0,8,"['D', 'B', 'BE', 'C', 'CE', 'E']",1.0,50000.0,RUR,0,2,"[0, 4, 2, 1]","[1, 0]",2,65,0,Parnas,[17],{},"['12.34', '6.57']"
784,5113,43e165b8-4603-4a9c-85bd-b35898fcb963,2012-07-25,2021-08-18,1983.0,2021-08-16,1,1,['B'],1.0,,,0,1,[0],[0],3,90,1,,"[247, 254, 319]","[1, 2]","['12.34', '9.57']"
785,3560,43fcdd4a-d1a6-4f63-afd9-a9995cf3919f,2013-10-22,2018-09-17,1992.0,2018-09-18,1,1,[],,50000.0,RUR,1,1,"[0, 1, 2]",[0],2,53,0,Ulitsa Dybenko,[332],{},"['12.34', '6.57', '6.58']"
786,5899,443642ec-7e46-4c29-bb9f-5a366a4d0b2a,2016-01-19,2019-06-23,1988.0,2021-03-24,0,1,['B'],1.0,45000.0,RUR,0,1,"[0, 1, 2]",[0],3,77,0,Prospekt Veteranov,"[149, 333]",{},"['12.34', '6.57']"
787,3129,444f6237-c620-4349-8ca0-520f1d1f34f5,2014-07-02,2021-07-11,1995.0,2021-07-11,1,2,[],,,RUR,0,1,"[0, 1]","[0, 1]",1,34,0,Zvezdnaja,"[313, 388]",{},"['12.34', '8.57']"
788,5914,446e076e-849e-4510-9d6f-c008f60eb738,2013-05-22,2019-05-19,1964.0,2019-05-19,1,1,[],0.0,43000.0,RUR,2,2,[0],[0],3,420,0,Obvodnyj Kanal,"[118, 404]",{},"['12.34', '6.58']"
789,4557,447a11fb-1a1a-4751-9f4c-4284e2e7291b,2007-10-29,2018-07-04,1967.0,2018-05-21,0,1,[],,150000.0,RUR,0,1,[0],[0],3,84,1,,"[226, 307, 317]","[1, 2114]","['12.34', '6.57']"
790,4553,44a27945-b387-4fd7-a6e6-900587fcf11a,2012-11-15,2021-02-19,1989.0,2014-04-14,0,1,[],,40000.0,RUR,1,2,[0],[0],1,28,0,Pionerskaja,"[110, 203, 273]",{},"['12.34', '10.57']"
791,4252,44d10776-38ce-40ba-884f-cad99af19909,2010-12-22,2019-10-24,1979.0,2019-10-24,0,1,['B'],1.0,,RUR,0,2,[0],[0],3,171,1,,"[83, 287]",[1],"['12.34', '6.58']"
792,5897,44ebba56-e3c9-4ef9-8a72-a5fce00e01f1,2007-06-19,2021-07-20,1975.0,2021-02-07,1,1,[],0.0,100000.0,RUR,0,1,[0],[0],3,269,1,,"[107, 254]","[1, 2]","['12.34', '11.57', '6.58']"
793,3820,4516cf3e-350d-4a50-b4b4-262c37679935,2015-05-12,2021-03-07,1985.0,,0,1,[],,80000.0,RUR,0,0,"[1, 2, 3]","[2, 1]",3,168,0,Prospekt Prosveschenija,"[9, 10, 221]",{},"['12.34', '9.57', '6.58']"
794,3632,453becf5-34fe-4b3c-ba84-212129811599,2014-09-27,2018-06-25,1990.0,2018-11-21,0,1,"['B', 'C']",,55000.0,RUR,0,0,[0],"[0, 2]",2,64,1,,[324],[1],"['12.34', '6.57']"
795,5545,45566135-96cf-4152-bf62-446ff6131d68,2014-01-19,2018-06-07,1977.0,2021-08-12,1,1,[],,,RUR,1,2,[0],[0],3,194,0,Mezhdunarodnaja,"[44, 337, 342]",{},"['12.34', '6.57']"
796,3703,455bc0e3-3bba-4f9e-9377-c9fafd2d9501,2015-07-09,2021-05-11,1989.0,2021-04-20,1,1,['B'],1.0,,,0,2,"[0, 3, 1]","[0, 1]",3,160,0,Rybatskoe,[164],{},"['12.34', '9.57']"
797,3899,4576a030-a6dd-4e65-b4a2-a636dc2909f3,2014-04-24,2021-09-09,1984.0,2020-09-16,0,1,[],,1000.0,USD,1,1,[0],"[0, 1]",3,115,1,Park Cheljuskintsev,[574],"[2, 6, 21, 36, 45, 204, 207, 302, 2798, 5046]","['12.34', '8.57']"
798,3483,4586f68b-ea72-493c-94b2-876f651c2f4e,2014-01-23,2018-04-28,1982.0,2019-04-17,0,8,[],,30000.0,RUR,1,1,"[0, 1, 2]",[0],3,171,0,,[202],{},"['12.34', '10.57']"
799,4384,45a64551-606d-4363-9e95-bc14c4d20fae,2012-07-31,2019-03-25,1990.0,2019-03-21,0,3,[],,,RUR,1,1,[0],"[2, 0]",3,84,0,Primorskaja,"[82, 221, 295]",{},"['12.34', '9.57']"
800,3405,45b6f264-de72-4b6b-866b-33cb0f5f205e,2013-04-04,2021-06-07,1979.0,2019-06-18,0,1,['B'],1.0,200000.0,RUR,0,2,[0],[0],3,223,1,,"[83, 287, 325]","[1, 2, 4]","['12.34', '6.57']"
801,3117,45dc5bd3-e2d0-44f8-920c-decf3d134bcc,2013-10-15,2018-09-11,1992.0,2018-09-11,1,6,[],,35000.0,RUR,0,0,"[0, 1]",[0],2,75,0,Vasileostrovskaja,"[35, 248, 329]",{},"['12.34', '6.57']"
802,4041,45e68045-b265-4090-831f-aa108e2537a7,2013-03-03,2017-04-19,1984.0,2017-04-20,1,1,{},,35000.0,RUR,0,2,[0],[0],3,151,0,,"[58, 189]",{},['12.34']
803,5018,45f3a7f6-1915-4aab-9c8d-9d56b6296b45,2012-09-20,2021-08-15,1984.0,2021-09-02,0,1,['B'],1.0,150000.0,RUR,0,2,[0],[0],3,167,0,Prospekt Veteranov,"[79, 215, 241]",{},"['12.34', '6.57']"
804,4711,460f1ffe-567e-4a47-9da5-8e6d1493904e,2012-11-21,2018-08-01,1991.0,2017-04-04,1,1,['B'],1.0,80000.0,RUR,1,1,"[0, 2, 3]",[0],3,83,1,Komendantskij prospekt,"[8, 40, 90]","[27, 36, 108, 113, 149, 199, 239]","['6.16', '12.34', '11.57', '6.58']"
805,3921,462ca161-3849-4b01-b9d4-a5aca3ac21a3,2013-01-23,2019-05-11,1977.0,2019-05-21,1,6,[],,40000.0,RUR,1,0,[1],[0],3,146,0,Prospekt Veteranov,"[149, 256]",{},['12.34']
806,5599,463591ab-4dc8-437c-bba2-491a68274b19,2007-08-23,2018-02-15,1981.0,2011-10-13,-1,1,[],,40000.0,RUR,0,0,[0],[0],1,37,0,,"[199, 316, 531]",{},"['12.34', '6.57']"
807,3767,4641b7e0-2aed-4bb6-9359-9b7765dab61e,2014-03-17,2021-04-12,1986.0,2021-03-21,1,1,['B'],1.0,,,0,2,[0],[0],3,173,1,,"[27, 34, 444]","[1, 2]","['12.34', '6.57']"
808,5549,464311cf-41a9-4fa6-a190-548517d2cb51,2014-04-02,2019-03-21,1984.0,2019-04-03,0,1,['B'],0.0,40000.0,RUR,0,0,"[0, 1]",[0],2,75,0,,"[515, 560, 581]",{},"['12.34', '6.57']"
809,3361,46673d0d-f406-4462-9be4-cacad48b7db4,2011-07-27,2021-08-27,1989.0,2021-09-03,1,1,[],,30000.0,RUR,1,0,"[1, 0]",[0],2,67,1,,"[247, 309, 319]",{},"['12.34', '6.57']"
810,4448,4691feb5-ba1d-4722-b803-872d35c32142,2015-10-19,2019-10-21,1972.0,2019-07-15,1,1,['B'],0.0,,,2,2,[0],[0],3,169,0,,"[319, 336]",{},"['12.34', '6.57']"
811,4977,46972fcf-271b-4651-a244-6fad194f8fb1,2008-05-18,2020-05-15,1980.0,2020-07-20,0,1,[],,150000.0,RUR,0,1,[0],[0],3,144,1,,"[196, 256, 324]","[1, 2, 41, 88]","['12.34', '6.51']"
812,4243,46c19e2f-7711-49a5-919e-9c297d0f7c62,2008-11-27,2021-04-05,1966.0,2021-09-01,0,1,['B'],1.0,60000.0,RUR,0,2,"[2, 1, 0, 3]","[0, 1, 2]",3,404,1,Jash'lek (Junost'),"[82, 203, 295]","[2, 145]","['12.34', '6.57']"
813,5708,4711f7ef-8da5-4b94-8fe7-365a737be8de,2015-10-22,2021-08-17,1993.0,2021-09-09,0,8,['B'],,80000.0,RUR,0,1,"[0, 3]","[0, 2]",3,84,1,Lomonosovskaja,"[231, 242, 256]","[113, 1001]","['12.34', '7.57']"
814,4896,47188005-3657-4137-88e4-d9404bc54afa,2008-12-16,2017-07-20,1967.0,2017-09-07,0,3,{},,50000.0,RUR,0,2,"[0, 2]",[0],3,195,0,Komendantskij prospekt,"[260, 356]",{},"['12.34', '10.59']"
815,5972,4718ba0b-ad9c-4f19-8da6-382e7b3b5c24,2014-04-24,2021-04-04,1974.0,2021-04-08,1,1,[],,20000.0,RUR,0,0,[0],"[1, 0]",3,260,0,Udel'naja,"[256, 520, 535]",{},['12.34']
816,5375,471b2d60-dad0-43ad-89bd-f61083e05f91,2011-10-09,2018-01-15,1964.0,2015-10-09,0,8,[],,,,1,2,[0],[0],3,231,0,Staraja Derevnja,[482],{},['12.34']
817,5413,47501639-313b-4135-ac2b-245e1c3b4025,2010-07-27,2021-03-02,1987.0,2019-08-28,0,1,['B'],,50000.0,RUR,0,1,[0],[0],3,176,0,Komendantskij prospekt,"[82, 221]",{},"['12.34', '6.43', '10.57']"
818,5405,47547bd4-05c4-4628-b0b3-8b682ef322ff,2015-11-06,2021-06-16,1976.0,2021-04-21,0,1,['B'],1.0,,,1,2,"[0, 1]",[0],3,192,1,Moskovskaja,"[161, 475]","[37, 45, 57, 59, 85, 109]","['12.34', '7.57']"
819,5415,475f62d7-791a-4f69-988d-48d93520ece2,2010-09-17,2020-02-05,1978.0,2020-05-18,1,1,['B'],1.0,200000.0,RUR,0,2,[0],[0],3,169,1,Staraja Derevnja,"[44, 344, 454]","[1, 2, 4]","['12.34', '10.57']"
820,4120,479e6774-2562-4beb-bc97-07f4b131a777,2012-09-02,2021-04-16,1988.0,2018-12-27,1,1,['B'],0.0,,,0,1,[0],[0],3,135,1,,"[90, 148, 150]",{},"['12.34', '9.57']"
821,3595,47abce20-0231-4e72-ae2b-469cb7fe9de9,2014-10-25,2020-08-27,1981.0,2017-12-15,1,1,[],,,,0,2,[0],[0],3,201,0,,"[25, 327]",{},"['12.34', '6.57']"
822,3610,47bbd0ea-bade-4ba0-b05b-4b41b0303982,2014-11-26,2017-01-17,1978.0,2020-03-26,0,1,{},,,,0,1,[0],[0],3,123,1,,[49],"[1, 2]","['12.34', '6.57']"
823,5990,47c76165-7c1e-478c-b2c1-41a890e60986,2012-08-06,2017-01-23,1976.0,2014-08-07,0,1,{},,100000.0,RUR,0,1,[0],[0],3,188,1,,"[106, 121, 219]","[1, 2, 1261, 1342, 1347, 1384, 2019]","['12.34', '6.57']"
824,3902,47cc57e5-1a2c-4b29-a72c-e82ffe852506,2007-07-04,2019-09-23,1963.0,2021-08-26,0,1,[],0.0,,,1,2,[0],[0],3,325,0,Chkalovskaja,[245],{},"['12.34', '6.57']"
825,4248,47d3bf40-8f2d-4946-9565-4f9d161f7c4d,2015-01-12,2017-05-24,1967.0,2017-02-15,1,1,{},,,,0,1,[0],[0],3,122,0,Lomonosovskaja,"[43, 164, 335]",{},"['12.34', '6.57', '6.58']"
826,3852,47d6b691-7342-4ecd-93e6-b204567f41a8,2016-01-07,2020-07-21,1973.0,2021-02-03,1,1,['B'],1.0,,,0,2,[2],"[0, 1, 2]",3,295,0,Vladimirskaja,"[31, 40, 206]",{},['12.34']
827,3395,47d9e11f-96d4-43df-802e-fb0474c8ccd9,2013-01-27,2019-09-03,1981.0,2014-01-10,0,1,[],,45000.0,RUR,0,1,[0],[0],3,97,0,,[14],{},"['12.34', '9.57']"
